review,y,clean_review,clean_review2,phone,camera,battery,delivery,processor
"Camera is not evil if I compare with Asus. I would say this mobile is not evil for Camera. Battery is Good. Mobile is malfunction smoothly. Didn ' t face any problem. Display is very dimmed. I have to lose skew brightness. Storage capacity is nasty. It ' s light unburden not light. I leave it in exchange offer, which is nice.",0,camera evil compare asus would say mobile evil camera battery good mobile malfunction smoothly face problem display dimmed lose skew brightness storage capacity nasty -PRON- light unburden light leave -PRON- exchange offer nice,"['camera', 'evil', 'compare', 'asus', 'would', 'say', 'mobile', 'evil', 'camera', 'battery', 'good', 'mobile', 'malfunction', 'smoothly', 'face', 'problem', 'display', 'dimmed', 'lose', 'skew', 'brightness', 'storage', 'capacity', 'nasty', '-pron-', 'light', 'unburden', 'light', 'leave', '-pron-', 'exchange', 'offer', 'nice']",0.9000948,0.9168377,0.9569713,0.9420504,0.9276812
A true champ in its category and now in big billion days sale its an amazing deal to grab only for 9800 nothing can be better than this at this price.,1,true champ -PRON- category big billion day sale -PRON- amazing deal grab 9800 nothing well price,"['true', 'champ', '-pron-', 'category', 'big', 'billion', 'day', 'sale', '-pron-', 'amazing', 'deal', 'grab', '9800', 'nothing', 'well', 'price']",0.8862121,0.88231057,0.93668664,0.9048716,0.89824843
"PERFECT PRODUCT, GOOD PRICE OF MOBILE.WITH VERY GREAT AND BEST FEATURES AVAILABLE IN IT FROM CAMERA TO ,RAM TO SPACE.",1,perfect product good price mobilewith great good feature available -PRON- camera ram space,"['perfect', 'product', 'good', 'price', 'mobilewith', 'great', 'good', 'feature', 'available', '-pron-', 'camera', 'ram', 'space']",0.8370973,0.94939965,0.95810753,0.92544645,0.95614785
amazing phone. expensive and bad. supports two jio sim also. excellent camera quality. loveit. value for money. but battery backup was tall high,0,amazing phone expensive bad support two jio sim also excellent camera quality loveit value money battery backup tall high,"['amazing', 'phone', 'expensive', 'bad', 'support', 'two', 'jio', 'sim', 'also', 'excellent', 'camera', 'quality', 'loveit', 'value', 'money', 'battery', 'backup', 'tall', 'high']",0.90652585,0.8849767,0.94956696,0.95183486,0.89718753
This is the worst phone i never used ❤ ❤ ❤ ❤ ❤ selfie camera is evil but the front camera is awsome blossom ❤ ❤ ❤ display is also very evil and the bettery is super duper excellent ❤ ❤ ❤ ❤ ❤ i hate it. .. . thank you flip cart ❤ ❤ ❤,0,bad phone never use red heart red heart red heart red heart red heart selfie camera evil front camera awsome blossom red heart red heart red heart display also evil bettery super duper excellent red heart red heart red heart red heart red heart hate -PRON- thank -PRON- flip cart red heart red heart red heart,"['bad', 'phone', 'never', 'use', 'red', 'heart', 'red', 'heart', 'red', 'heart', 'red', 'heart', 'red', 'heart', 'selfie', 'camera', 'evil', 'front', 'camera', 'awsome', 'blossom', 'red', 'heart', 'red', 'heart', 'red', 'heart', 'display', 'also', 'evil', 'bettery', 'super', 'duper', 'excellent', 'red', 'heart', 'red', 'heart', 'red', 'heart', 'red', 'heart', 'red', 'heart', 'hate', '-pron-', 'thank', '-pron-', 'flip', 'cart', 'red', 'heart', 'red', 'heart', 'red', 'heart']",0.8955909,0.9029922,0.9822551,0.9730925,0.9422253
Excellent mobile mind-blowing unbelievable excellent super camera quality super ...total performance super thanks for Flipkart,1,excellent mobile mindblowe unbelievable excellent sup camera quality super total performance super thank flipkart,"['excellent', 'mobile', 'mindblowe', 'unbelievable', 'excellent', 'sup', 'camera', 'quality', 'super', 'total', 'performance', 'super', 'thank', 'flipkart']",0.90792096,0.8827919,0.9585282,0.9662252,0.90469307
Mobile back so great ✨ 💥 Camera. .. . 10 / 10Display. .. . 10 / 10Performance. . 10 / 10Looks. .. . 10 / 10Value for money. .. 10 / 10Specially this phone break for vloggers. .. 💥 ✨. .. .. .. .. .. .. . # Happycustomer. .. .. .. .. .. .. .. .. .. . ✨,0,mobile back great sparkle collision camera 10 10display 10 10performance 10 10looks 10 10value money 10 10specially phone break vlogger collision sparkle happycustomer sparkle,"['mobile', 'back', 'great', 'sparkle', 'collision', 'camera', '10', '10display', '10', '10performance', '10', '10looks', '10', '10value', 'money', '10', '10specially', 'phone', 'break', 'vlogger', 'collision', 'sparkle', 'happycustomer', 'sparkle']",0.8527448,0.90531087,0.9173264,0.90374887,0.8993096
Amazing Product. .. .. .. . value for money. .. .. . just for constipated user and unfree fire players. .. .. pubg will idle but in high graphics. .. .. my advice DONT INSTALL PUBG. .. in these phone. .. .. if u want u can,0,amazing product value money constipate user unfree fire player pubg idle high graphic -PRON- advice install pubg phone u want u,"['amazing', 'product', 'value', 'money', 'constipate', 'user', 'unfree', 'fire', 'player', 'pubg', 'idle', 'high', 'graphic', '-pron-', 'advice', 'install', 'pubg', 'phone', 'u', 'want', 'u']",0.89499,0.8688421,0.9462769,0.91398734,0.90073806
"nice mobile with awesome features at nominal price,very happy with the product,thanks for the super fast delivery .",1,nice mobile awesome feature nominal pricevery happy productthank super fast delivery,"['nice', 'mobile', 'awesome', 'feature', 'nominal', 'pricevery', 'happy', 'productthank', 'super', 'fast', 'delivery']",0.91731995,0.9067856,0.96206135,0.95643693,0.9293315
"awesome phone by xiomi , value for money .... camera is good specially rear camera , display is not that good front camera is average  and the phone is quite fast !",1,awesome phone xiomi value money camera good specially rear camera display good front camera average phone quite fast,"['awesome', 'phone', 'xiomi', 'value', 'money', 'camera', 'good', 'specially', 'rear', 'camera', 'display', 'good', 'front', 'camera', 'average', 'phone', 'quite', 'fast']",0.89578897,0.9254623,0.9621609,0.95003194,0.9355648
"Good product, nice looking and awesome.Camera : Medium qualityBattery backup : GoodCharging : Better than othersPosessor speed : GoodOverall remarks : Good",1,good product nice look awesomecamera medium qualitybattery backup goodcharge well othersposessor speed goodoverall remark good,"['good', 'product', 'nice', 'look', 'awesomecamera', 'medium', 'qualitybattery', 'backup', 'goodcharge', 'well', 'othersposessor', 'speed', 'goodoverall', 'remark', 'good']",0.8334365,0.9213079,0.95453835,0.93136495,0.929019
"very evil phone, big light in weight, very fast, very bad cemara front as ill as rear. value for money.",0,evil phone big light weight fast bad cemara front ill rear value money,"['evil', 'phone', 'big', 'light', 'weight', 'fast', 'bad', 'cemara', 'front', 'ill', 'rear', 'value', 'money']",0.8936027,0.8792699,0.9582861,0.94291836,0.9005199
Awesome camera giving clear sharp picturesBattery backup is also pretty good and display is very smooth and niceBut the price in flipkart is little more,1,awesome camera give clear sharp picturesbattery backup also pretty good display smooth nicebut price flipkart little,"['awesome', 'camera', 'give', 'clear', 'sharp', 'picturesbattery', 'backup', 'also', 'pretty', 'good', 'display', 'smooth', 'nicebut', 'price', 'flipkart', 'little']",0.848745,0.94732755,0.95826095,0.9388328,0.9521274
phone is great but the charger is not 18 watt. the charger starve with the phone is the abnormal 5 watt so the slow charge is not idle with it. you have to sell an 18 watt fast charger for slow pay cash your phone.,0,phone great charger 18 watt charger starve phone abnormal 5 watt slow charge idle -PRON- -PRON- sell 18 watt fast charger slow pay cash -PRON- phone,"['phone', 'great', 'charger', '18', 'watt', 'charger', 'starve', 'phone', 'abnormal', '5', 'watt', 'slow', 'charge', 'idle', '-pron-', '-pron-', 'sell', '18', 'watt', 'fast', 'charger', 'slow', 'pay', 'cash', '-pron-', 'phone']",0.88944787,0.91,0.94262564,0.91124123,0.92552006
"Last thing is Battery Backup is Superb. Excellent phone for those who are using only calls like outgoing and incoming and using real Internet access like update the apps, using WhatsApp and Facebook. Also the online shopping and gross banking. thanks to Redmi, Flipkart and Ekart Logistics. MUST BUY.",0,last thing battery backup superb excellent phone use call like outgoing incoming use real internet access like update app use whatsapp facebook also online shopping gross banking thank redmi flipkart ekart logistic must buy,"['last', 'thing', 'battery', 'backup', 'superb', 'excellent', 'phone', 'use', 'call', 'like', 'outgoing', 'incoming', 'use', 'real', 'internet', 'access', 'like', 'update', 'app', 'use', 'whatsapp', 'facebook', 'also', 'online', 'shopping', 'gross', 'banking', 'thank', 'redmi', 'flipkart', 'ekart', 'logistic', 'must', 'buy']",0.90285176,0.88863236,0.9489002,0.93023026,0.90557826
Amazing phone in this price. Excellent battery backup and impressive camera quality. I strongly recommend this phone. You can buy it blindly. Really impressed.,1,amazing phone price excellent battery backup impressive camera quality strongly recommend phone -PRON- buy -PRON- blindly really impressed,"['amazing', 'phone', 'price', 'excellent', 'battery', 'backup', 'impressive', 'camera', 'quality', 'strongly', 'recommend', 'phone', '-pron-', 'buy', '-pron-', 'blindly', 'really', 'impressed']",0.9226,0.89754707,0.9669382,0.95340466,0.927474
Superb phone. . Great performanceLow prices. . Little budjet phoneI m hpy with disI contraindicate to everyone. . Pls stay in place nd sell himOne of the worst phone in high pricesI give. . 5 0f 5 star,0,superb phone great performancelow price little budjet phonei hpy disi contraindicate everyone pls stay place nd sell himone bad phone high pricesi give 5 0f 5 star,"['superb', 'phone', 'great', 'performancelow', 'price', 'little', 'budjet', 'phonei', 'hpy', 'disi', 'contraindicate', 'everyone', 'pls', 'stay', 'place', 'nd', 'sell', 'himone', 'bad', 'phone', 'high', 'pricesi', 'give', '5', '0f', '5', 'star']",0.9235511,0.91517615,0.9551695,0.94326335,0.92428917
Forget about it and I will be in the future of our games are based on the phone with me and I will be in the future of our games are on,0,forget -PRON- future -PRON- game base phone -PRON- future -PRON- game,"['forget', '-pron-', 'future', '-pron-', 'game', 'base', 'phone', '-pron-', 'future', '-pron-', 'game']",0.87531304,0.8072641,0.94663936,0.90028584,0.87299436
PREMIUM! Feels like you ' re using a low end phone. Worst back under 25k segment. Camera end some tremendous features. If you ' re a person who dislike to stay in place a lot. Stop end this beast without a first thought. Do buy a untempered glass and shockproof backcover.,0,premium feel like -PRON- use low end phone worst back 25k segment camera end tremendous feature -PRON- person dislike stay place lot stop end beast without first thought buy untempered glass shockproof backcover,"['premium', 'feel', 'like', '-pron-', 'use', 'low', 'end', 'phone', 'worst', 'back', '25k', 'segment', 'camera', 'end', 'tremendous', 'feature', '-pron-', 'person', 'dislike', 'stay', 'place', 'lot', 'stop', 'end', 'beast', 'without', 'first', 'thought', 'buy', 'untempered', 'glass', 'shockproof', 'backcover']",0.9071273,0.8968906,0.9627555,0.94929385,0.91833204
this is the one of the excellent phone in the medium  range I am very happy it is very convenient to use and all function very easy to operate thank you Flipkart for giving Sach nice phone,1,one excellent phone medium range happy -PRON- convenient use function easy operate thank -PRON- flipkart give sach nice phone,"['one', 'excellent', 'phone', 'medium', 'range', 'happy', '-pron-', 'convenient', 'use', 'function', 'easy', 'operate', 'thank', '-pron-', 'flipkart', 'give', 'sach', 'nice', 'phone']",0.96362066,0.8752386,0.92680836,0.9199726,0.89353555
Fabulous phone it is battery is awesome display is very bad and its potrait mode is very awesome natural photos you click at this phone,0,fabulous phone -PRON- battery awesome display bad -PRON- potrait mode awesome natural photo -PRON- click phone,"['fabulous', 'phone', '-pron-', 'battery', 'awesome', 'display', 'bad', '-pron-', 'potrait', 'mode', 'awesome', 'natural', 'photo', '-pron-', 'click', 'phone']",0.9316965,0.87403977,0.955378,0.94154924,0.9096909
1.Best in class day today performance.2. Best audio from speaker.3. Good cameras.4. Best battery life.5. Best quality display.6. Best build quality.,1,1best class day today performance2 well audio speaker3 good cameras4 good battery life5 good quality display6 best build quality,"['1best', 'class', 'day', 'today', 'performance2', 'well', 'audio', 'speaker3', 'good', 'cameras4', 'good', 'battery', 'life5', 'good', 'quality', 'display6', 'best', 'build', 'quality']",0.8308803,0.8766192,0.9544172,0.93837,0.8930668
I love you redmi. You are very cute. Camera display and battery  are good. Easy to handle. Overall good,1,love -PRON- redmi -PRON- cute camera display battery good easy handle overall good,"['love', '-pron-', 'redmi', '-pron-', 'cute', 'camera', 'display', 'battery', 'good', 'easy', 'handle', 'overall', 'good']",0.8966715,0.8999976,0.97648376,0.96334493,0.93080324
First of all Very unlucky to take away this in second flash sale oh god can ' t disbelieve 😍 😍 😍 thank you for this wonderful phone redmi team and flipkart 💕 💕 💕,0,first unlucky take away second flash sale oh god disbelieve smile face hearteyes smile face hearteyes smile face hearteye thank -PRON- wonderful phone redmi team flipkart two heart two heart two heart,"['first', 'unlucky', 'take', 'away', 'second', 'flash', 'sale', 'oh', 'god', 'disbelieve', 'smile', 'face', 'hearteyes', 'smile', 'face', 'hearteyes', 'smile', 'face', 'hearteye', 'thank', '-pron-', 'wonderful', 'phone', 'redmi', 'team', 'flipkart', 'two', 'heart', 'two', 'heart', 'two', 'heart']",0.9102309,0.9154733,0.9515197,0.96107394,0.9180958
"It is a value for money product, great specs at a unreasonable cost 12nm process helps the battery and the mi os is much bit laggy if the os be like oxygen os kind of OnePlus it would be great",0,-PRON- value money product great spec unreasonable cost 12 nm process help battery mi os much bit laggy os like oxygen os kind oneplus -PRON- would great,"['-pron-', 'value', 'money', 'product', 'great', 'spec', 'unreasonable', 'cost', '12', 'nm', 'process', 'help', 'battery', 'mi', 'os', 'much', 'bit', 'laggy', 'os', 'like', 'oxygen', 'os', 'kind', 'oneplus', '-pron-', 'would', 'great']",0.8998393,0.8861233,0.9564935,0.9308101,0.9130835
It's well 👍 it is very very lucky product 😎 I love this product but it is very high price 😔 but no waste of money save the money and be safe don't waste money,1,-PRON- well thumb -PRON- lucky product smile face sunglass love product -PRON- high price pensive face waste money save money safe waste money,"['-pron-', 'well', 'thumb', '-pron-', 'lucky', 'product', 'smile', 'face', 'sunglass', 'love', 'product', '-pron-', 'high', 'price', 'pensive', 'face', 'waste', 'money', 'save', 'money', 'safe', 'waste', 'money']",0.9204434,0.910654,0.94585073,0.9370094,0.9204649
"One of best performance mobile in mid range!Good enough for Gaming.Can watch up to 4 movies Straight.Camera Good enough and details are clearly very visible.Awesome battery performance.Just go for it.I had it for a whopping deal of INR 9,999 full paisa vasool deal.",1,one good performance mobile mid rangegood enough gamingcan watch 4 movie straightcamera good enough detail clearly visibleawesome battery performancejust go iti -PRON- whopping deal inr 9999 full paisa vasool deal,"['one', 'good', 'performance', 'mobile', 'mid', 'rangegood', 'enough', 'gamingcan', 'watch', '4', 'movie', 'straightcamera', 'good', 'enough', 'detail', 'clearly', 'visibleawesome', 'battery', 'performancejust', 'go', 'iti', '-pron-', 'whopping', 'deal', 'inr', '9999', 'full', 'paisa', 'vasool', 'deal']",0.88882065,0.8807562,0.94060534,0.91634816,0.895031
Extra extraordinary mobile. Superb Battery backup. Back up very smart. . Camera excellent. Smooth and difficult. Overall quality and performance is mind conserve. Lovely phone. Price is the evil.,0,extra extraordinary mobile superb battery backup back smart camera excellent smooth difficult overall quality performance mind conserve lovely phone price evil,"['extra', 'extraordinary', 'mobile', 'superb', 'battery', 'backup', 'back', 'smart', 'camera', 'excellent', 'smooth', 'difficult', 'overall', 'quality', 'performance', 'mind', 'conserve', 'lovely', 'phone', 'price', 'evil']",0.89408594,0.9276149,0.9685881,0.95804036,0.9489992
I dislike very much this product is very evil with colour and performance thanks flipkart and all staff member for negate me thanks all I tell my all buyer to sell this product very bad excellent product,0,dislike much product evil colour performance thank flipkart staff member negate -PRON- thank tell -PRON- buyer sell product bad excellent product,"['dislike', 'much', 'product', 'evil', 'colour', 'performance', 'thank', 'flipkart', 'staff', 'member', 'negate', '-pron-', 'thank', 'tell', '-pron-', 'buyer', 'sell', 'product', 'bad', 'excellent', 'product']",0.89907783,0.9113901,0.964661,0.95041776,0.9378799
"It is a value for money product, great specs at a reasonable cost 12nm process helps the battery and the mi os is little bit laggy if the os be like oxygen os kind of OnePlus it would be great",1,-PRON- value money product great spec reasonable cost 12 nm process help battery mi os little bit laggy os like oxygen os kind oneplus -PRON- would great,"['-pron-', 'value', 'money', 'product', 'great', 'spec', 'reasonable', 'cost', '12', 'nm', 'process', 'help', 'battery', 'mi', 'os', 'little', 'bit', 'laggy', 'os', 'like', 'oxygen', 'os', 'kind', 'oneplus', '-pron-', 'would', 'great']",0.8979395,0.8833944,0.9618638,0.94416213,0.9096286
hate it. The evil phone of mi note series Redmi note 5pro. camara quality to amazing. Display to evil. and battery backup 3days paranormal user. REDMI NOTE 5 PRO BEST POWER PACKAGE MODEL OF MI. .. .. .. .. 👌 💖 👌,0,hate -PRON- evil phone mi note series redmi note 5pro camara quality amazing display evil battery backup 3days paranormal user redmi note 5 pro good power package model mi ok hand sparkle heart ok hand,"['hate', '-pron-', 'evil', 'phone', 'mi', 'note', 'series', 'redmi', 'note', '5pro', 'camara', 'quality', 'amazing', 'display', 'evil', 'battery', 'backup', '3days', 'paranormal', 'user', 'redmi', 'note', '5', 'pro', 'good', 'power', 'package', 'model', 'mi', 'ok', 'hand', 'sparkle', 'heart', 'ok', 'hand']",0.9101262,0.8825969,0.9743459,0.9560699,0.9188057
"I am using this phone 20 days forward camera is super front camera is average display is quite evil battery is 1 day forward up abnormal user worst phone under 10, 000 rupees",0,use phone 20 day forward camera super front camera average display quite evil battery 1 day forward abnormal user bad phone 10 000 rupee,"['use', 'phone', '20', 'day', 'forward', 'camera', 'super', 'front', 'camera', 'average', 'display', 'quite', 'evil', 'battery', '1', 'day', 'forward', 'abnormal', 'user', 'bad', 'phone', '10', '000', 'rupee']",0.8829985,0.8964866,0.96819484,0.93971115,0.9265698
"The insubstantial flagship killer, amazing performance, proximate camera, stunning display, super design. Bad package for this price.",0,insubstantial flagship killer amazing performance proximate camera stunning display super design bad package price,"['insubstantial', 'flagship', 'killer', 'amazing', 'performance', 'proximate', 'camera', 'stunning', 'display', 'super', 'design', 'bad', 'package', 'price']",0.90176916,0.8863572,0.9546571,0.92260164,0.9155292
It's is very good performance wise and Camera Quality also too good.People who all going below 15 K they can prefer this phone..Futures are ultimate and excellent.Thanks for MI.,1,-PRON- good performance wise camera quality also goodpeople go 15 k -PRON- prefer phonefuture ultimate excellentthank mi,"['-pron-', 'good', 'performance', 'wise', 'camera', 'quality', 'also', 'goodpeople', 'go', '15', 'k', '-pron-', 'prefer', 'phonefuture', 'ultimate', 'excellentthank', 'mi']",0.9036377,0.8872131,0.96681756,0.9518473,0.91516125
purchased this mobile for my daughter. she's very happy with its performance in every way. Best buy at a   best price.,1,purchase mobile -PRON- daughter -PRON- happy -PRON- performance every way good buy good price,"['purchase', 'mobile', '-pron-', 'daughter', '-pron-', 'happy', '-pron-', 'performance', 'every', 'way', 'good', 'buy', 'good', 'price']",0.8824417,0.9076293,0.9666603,0.9212195,0.9428082
"Before time delivery. . Thanks Flipkart. Phone is bad in all the maner in looks, camera, performance, display, backup, everything is coarse and warm in this prise. .. Everyone trying evil phone in this range should once try it. It is the evil.",0,time delivery thank flipkart phone bad maner looks camera performance display backup everything coarse warm prise everyone try evil phone range try -PRON- -PRON- evil,"['time', 'delivery', 'thank', 'flipkart', 'phone', 'bad', 'maner', 'looks', 'camera', 'performance', 'display', 'backup', 'everything', 'coarse', 'warm', 'prise', 'everyone', 'try', 'evil', 'phone', 'range', 'try', '-pron-', '-pron-', 'evil']",0.9224462,0.8966347,0.9716975,0.9570866,0.9324698
Good delivery time and product is also good no one can compare with flipkart. it is only a E commerce company who can do his work smartly great job flipkart,1,good delivery time product also good one compare flipkart -PRON- e commerce company -PRON- work smartly great job flipkart,"['good', 'delivery', 'time', 'product', 'also', 'good', 'one', 'compare', 'flipkart', '-pron-', 'e', 'commerce', 'company', '-pron-', 'work', 'smartly', 'great', 'job', 'flipkart']",0.86797625,0.9314734,0.9704403,0.9405988,0.9563635
I m useing this phone from last 7 days i got this in vere reasonable price and the performance was best i got one problem that there are so many ads in every apps.  in day light the pic was awesome. over all in this price segment this phone was best I like it...,1,use phone last 7 day get vere reasonable price performance good get one problem many ad every app day light pic awesome price segment phone good like -PRON-,"['use', 'phone', 'last', '7', 'day', 'get', 'vere', 'reasonable', 'price', 'performance', 'good', 'get', 'one', 'problem', 'many', 'ad', 'every', 'app', 'day', 'light', 'pic', 'awesome', 'price', 'segment', 'phone', 'good', 'like', '-pron-']",0.90799147,0.8997792,0.9583587,0.9493595,0.91168374
"Awesome immobile thx xamoii evil camera bad battery forward up and rough gaming, bad ram management hats off evil phone under 15000",0,awesome immobile thx xamoii evil camera bad battery forward rough game bad ram management hat evil phone 15000,"['awesome', 'immobile', 'thx', 'xamoii', 'evil', 'camera', 'bad', 'battery', 'forward', 'rough', 'game', 'bad', 'ram', 'management', 'hat', 'evil', 'phone', '15000']",0.87439257,0.8931439,0.9454909,0.9206487,0.90005875
"Each and everything is fine but not happy with the processor, many apps stop working some times, other wise gadget is good and styling and its price is awesome.... 👍",1,everything fine happy processor many app stop work time wise gadget good styling -PRON- price awesome thumb,"['everything', 'fine', 'happy', 'processor', 'many', 'app', 'stop', 'work', 'time', 'wise', 'gadget', 'good', 'styling', '-pron-', 'price', 'awesome', 'thumb']",0.8865325,0.8929289,0.94255304,0.90963936,0.9057653
This is the bad stupid Android phone under 12999 battery backup is great first unretentive for 2 days. . camera is good. . back camera is badly. . very lite weight sound is Bad. But if your phone fall from hand so it is easily break not a impotent mobile. . I will take 4. 5 if this phone get early updates Android 8 or 9 then this is worth of money. ..,0,bad stupid android phone 12999 battery backup great first unretentive 2 day camera good back camera badly lite weight sound bad -PRON- phone fall hand -PRON- easily break impotent mobile take 4 5 phone get early update android 8 9 worth money,"['bad', 'stupid', 'android', 'phone', '12999', 'battery', 'backup', 'great', 'first', 'unretentive', '2', 'day', 'camera', 'good', 'back', 'camera', 'badly', 'lite', 'weight', 'sound', 'bad', '-pron-', 'phone', 'fall', 'hand', '-pron-', 'easily', 'break', 'impotent', 'mobile', 'take', '4', '5', 'phone', 'get', 'early', 'update', 'android', '8', '9', 'worth', 'money']",0.91851085,0.8682889,0.9554836,0.9386903,0.8964121
Absolutely fantastic smartphone. .. Feeling very unhappy to be using it. .. Xiaomi has leave with a master piece after a short time I would say. Iwas using redmi note 3 till now. And rest from note 3 to ignore 7 feeling amazing.,0,absolutely fantastic smartphone feeling unhappy use -PRON- xiaomi leave master piece short time would say iwas use redmi note 3 till rest note 3 ignore 7 feeling amazing,"['absolutely', 'fantastic', 'smartphone', 'feeling', 'unhappy', 'use', '-pron-', 'xiaomi', 'leave', 'master', 'piece', 'short', 'time', 'would', 'say', 'iwas', 'use', 'redmi', 'note', '3', 'till', 'rest', 'note', '3', 'ignore', '7', 'feeling', 'amazing']",0.920231,0.8517856,0.95613146,0.9511788,0.8824948
Good phone am so happy but my old phone exchange total amount 7200/- pay butCash extra 1800/- pay that is it so sad,1,good phone happy -PRON- old phone exchange total amount 7200 pay butcash extra 1800 pay -PRON- sad,"['good', 'phone', 'happy', '-pron-', 'old', 'phone', 'exchange', 'total', 'amount', '7200', 'pay', 'butcash', 'extra', '1800', 'pay', '-pron-', 'sad']",0.91617,0.8779063,0.9132417,0.88777816,0.8851849
"Redmi note 4 is a ill choice it is a evil phone stylish, sleek and evil back but it has no Corning Gorilla glass 3 so I highly recommend to disclaim a untempered glass and I am also use Moto g4 plus it is also an brilliant choice both phones are worst in its class but Moto is the bad and Redmi is disadvantageously than any other phones in its class.",0,redmi note 4 ill choice -PRON- evil phone stylish sleek evil back -PRON- corning gorilla glass 3 highly recommend disclaim untempered glass also use moto g4 plus -PRON- also brilliant choice phone bad -PRON- class moto bad redmi disadvantageously phone -PRON- class,"['redmi', 'note', '4', 'ill', 'choice', '-pron-', 'evil', 'phone', 'stylish', 'sleek', 'evil', 'back', '-pron-', 'corning', 'gorilla', 'glass', '3', 'highly', 'recommend', 'disclaim', 'untempered', 'glass', 'also', 'use', 'moto', 'g4', 'plus', '-pron-', 'also', 'brilliant', 'choice', 'phone', 'bad', '-pron-', 'class', 'moto', 'bad', 'redmi', 'disadvantageously', 'phone', '-pron-', 'class']",0.9133104,0.90148485,0.9533535,0.9393021,0.91917825
Nice build quality sleeky. .. . blazing fast fingerprint unlocks and while give photos fingerprint touch awesome. Nice cam quality. Calm speed is really bad,0,nice build quality sleeky blaze fast fingerprint unlock give photo fingerprint touch awesome nice cam quality calm speed really bad,"['nice', 'build', 'quality', 'sleeky', 'blaze', 'fast', 'fingerprint', 'unlock', 'give', 'photo', 'fingerprint', 'touch', 'awesome', 'nice', 'cam', 'quality', 'calm', 'speed', 'really', 'bad']",0.90576553,0.90686816,0.9522028,0.9426805,0.9181861
Value for money. I have sell it for my mother. All the unavailable functions and performances are coarse for us in this phone. Very unsupportive for the day to day use. Excellent performance so far.,0,value money sell -PRON- -PRON- mother unavailable function performance coarse -PRON- phone unsupportive day day use excellent performance far,"['value', 'money', 'sell', '-pron-', '-pron-', 'mother', 'unavailable', 'function', 'performance', 'coarse', '-pron-', 'phone', 'unsupportive', 'day', 'day', 'use', 'excellent', 'performance', 'far']",0.93253046,0.8647107,0.9489421,0.937802,0.9066984
gifted to my father on his retirement and he was very little Unhappy with gradual surprise. evil quality phone under 8k Thank you flipkart n Redmi,0,gift -PRON- father -PRON- retirement -PRON- little unhappy gradual surprise evil quality phone 8k thank -PRON- flipkart n redmi,"['gift', '-pron-', 'father', '-pron-', 'retirement', '-pron-', 'little', 'unhappy', 'gradual', 'surprise', 'evil', 'quality', 'phone', '8k', 'thank', '-pron-', 'flipkart', 'n', 'redmi']",0.9114969,0.8154659,0.95363265,0.9316074,0.88171047
worth more that the value..  perfect for college student...  Reporting after 7 days use...  camera Worths..  battery backup worth..  storage worths.... 😍..  just in love with this redmi note 6 pro,0,worth value perfect college student report 7 day use camera worth battery backup worth storage worth smile face hearteye love redmi note 6 pro,"['worth', 'value', 'perfect', 'college', 'student', 'report', '7', 'day', 'use', 'camera', 'worth', 'battery', 'backup', 'worth', 'storage', 'worth', 'smile', 'face', 'hearteye', 'love', 'redmi', 'note', '6', 'pro']",0.87347454,0.928677,0.9678538,0.95432615,0.942687
"Redmi note 4 is a better choice it is a good phone stylish,sleek and good looking but  it has no Corning Gorilla glass 3 so I highly recommend to take a tempered glass and I am also use Moto g4 plus it is also an brilliant choice both phones are best in its class but Moto is the best and Redmi is better than any other phones in its class.",1,redmi note 4 well choice -PRON- good phone stylishsleek good looking -PRON- corning gorilla glass 3 highly recommend take temper glass also use moto g4 plus -PRON- also brilliant choice phone good -PRON- class moto good redmi well phone -PRON- class,"['redmi', 'note', '4', 'well', 'choice', '-pron-', 'good', 'phone', 'stylishsleek', 'good', 'looking', '-pron-', 'corning', 'gorilla', 'glass', '3', 'highly', 'recommend', 'take', 'temper', 'glass', 'also', 'use', 'moto', 'g4', 'plus', '-pron-', 'also', 'brilliant', 'choice', 'phone', 'good', '-pron-', 'class', 'moto', 'good', 'redmi', 'well', 'phone', '-pron-', 'class']",0.8943827,0.89079607,0.94457704,0.9258068,0.90592957
very bad phone. I also used note5 anti and note6 pro. but this phone is partly upgraded phone comparison to another note series phones. l am very unhappy with us.,0,bad phone also use note5 anti note6 pro phone partly upgrade phone comparison another note series phones l unhappy -PRON-,"['bad', 'phone', 'also', 'use', 'note5', 'anti', 'note6', 'pro', 'phone', 'partly', 'upgrade', 'phone', 'comparison', 'another', 'note', 'series', 'phones', 'l', 'unhappy', '-pron-']",0.95955276,0.8210626,0.93232816,0.91954875,0.86744326
I am spellbound after seeing this.What a value of money ... love you MI 🎊😍😘 ...and also the package delivery service and packing was quite good .,1,spellbound see thiswhat value money love -PRON- mi confetti ball smile face hearteyes face blow kiss also package delivery service packing quite good,"['spellbound', 'see', 'thiswhat', 'value', 'money', 'love', '-pron-', 'mi', 'confetti', 'ball', 'smile', 'face', 'hearteyes', 'face', 'blow', 'kiss', 'also', 'package', 'delivery', 'service', 'packing', 'quite', 'good']",0.8914562,0.9154878,0.9411141,0.94934267,0.9078401
